row,pair_id,cve_id,cwe_id(정답),commit/출처,language,정답,우리_판정,우리_CWE,우리_정답여부,우리_사유,Claude_판정,Claude_CWE,Claude_정답여부,Claude_사유
1137,,CVE-2019-25159,CWE-89,2024-02-04T06:15Z,PHP,safe,safe,,O,NONE,safe,,O,"Input is sanitized with preg_replace to allow only alphanumeric characters, preventing SQL injection before insertion into the query."
1138,,CVE-2023-4145,CWE-79,2023-08-03T17:15Z,PHP,vuln,vuln,CWE-79,O,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,vuln,CWE-79,O,"$segment->getName() is inserted into HTML without escaping (e.g., htmlspecialchars), allowing stored/reflected XSS if the name is user-controlled."
1139,,CVE-2023-4145,CWE-79,2023-08-03T17:15Z,PHP,safe,safe,,O,NONE,safe,,O,Output is properly escaped using SecurityHelper::convertHtmlSpecialChars before rendering in HTML context.
1140,,CVE-2023-49076,CWE-352,2023-11-30T06:15Z,JavaScript,vuln,vuln,CWE-352,O,"The web application does not, or can not, sufficiently verify whether a well-formed, valid, consistent request was intentionally provided by the user who submitted the request.",vuln,CWE-79,O,"URLs and data attributes (e.g., n.data(""url""), select options) are used directly to set window.location/href without validation, allowing potential open redirect/XSS if attacker controls these values."
1141,,CVE-2023-49076,CWE-352,2023-11-30T06:15Z,JavaScript,safe,safe,,O,NONE,vuln,CWE-79,X,"window.location.href and option data-url values are assigned directly without validation, allowing potential open redirect/XSS if attacker-controlled data is injected into select options or URL."
1142,,CVE-2024-21666,CWE-284,2024-01-11T01:15Z,PHP,safe,safe,,O,NONE,safe,,O,Code only delegates to parent and calls a permission check; no evident vulnerability in this snippet.
1143,,CVE-2024-21667,CWE-284,2024-01-11T01:15Z,PHP,vuln,vuln,CWE-79,O,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,safe,,X,Insufficient code provided; only a class declaration is shown with no implementation to analyze.
1144,,CVE-2024-21667,CWE-284,2024-01-11T01:15Z,PHP,safe,safe,,O,NONE,safe,,O,Code only enforces a permission check via checkPermission; no vulnerability evident from this snippet.
1145,,CVE-2023-50264,CWE-22,2023-12-15T21:15Z,Python,vuln,vuln,CWE-22,O,"The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory, but the product does not properly neu",vuln,CWE-22,O,"filename parameter is directly joined into file path without sanitization, allowing access to arbitrary files outside intended directories."
1146,,CVE-2023-50264,CWE-22,2023-12-15T21:15Z,Python,safe,safe,,O,NONE,vuln,CWE-22,X,startswith() prefix check on non-normalized/related paths allows bypass (e.g. sibling dirs like backup_evil) enabling arbitrary file read via filename parameter.
1147,,CVE-2023-37464,CWE-327,2023-07-14T21:15Z,C,safe,safe,,O,NONE,vuln,CWE-347,X,Auth tag length check exists but truncated/short tag test (compact2) relies on downstream parsing to fail safely; insufficient validation could allow tag length mismatches to be mishandled.
1148,,CVE-2023-4197,CWE-74,2023-11-01T08:15Z,PHP,safe,safe,,O,NONE,vuln,CWE-94,X,Converting short open tags '<?' to '<?php' without validating content allows injection of arbitrary PHP code if short_open_tag remains enabled or input is attacker-controlled.
1149,,CVE-2023-44394,CWE-668,2023-10-16T22:15Z,PHP,safe,safe,,O,NONE,safe,,O,Code only performs access level checks; no vulnerability evident from this snippet alone.
1150,,CVE-2024-26134,CWE-120,2024-02-19T23:15Z,Python,vuln,vuln,CWE-125,O,"The product reads data past the end, or before the beginning, of the intended buffer.",vuln,CWE-789,O,"Attacker-controlled length from CBOR input is used directly in PyBytes_FromStringAndSize/PyMem_Malloc without bounds checking, enabling memory exhaustion or allocation failure DoS."
1151,,CVE-2024-26134,CWE-120,2024-02-19T23:15Z,Python,safe,safe,,O,NONE,vuln,CWE-789,X,"Chunked reads mitigate huge allocations but declared length is still trusted for loop bounds/buffer growth, allowing attacker-controlled large length values to cause excessive memory/CPU use before EO"
1152,,CVE-2021-4437,CWE-1333,2024-02-12T20:15Z,TypeScript,vuln,safe,,X,NONE,vuln,CWE-502,O,JSON.parse on request body without validation/size limits allows malicious payloads to cause DoS or prototype pollution.
1153,,CVE-2021-4437,CWE-1333,2024-02-12T20:15Z,TypeScript,safe,safe,,O,NONE,vuln,CWE-20,X,"The content-type check uses loose string matching (splitting on ""+"" and checking for ""json;"") which could allow malformed or unexpected MIME types to be incorrectly validated as JSON, potentially lead"
1154,,CVE-2024-21641,CWE-601,2024-01-05T21:15Z,PHP,vuln,vuln,CWE-601,O,"A web application accepts a user-controlled input that specifies a link to an external site, and uses that link in a Redirect. This simplifies phishing attacks.",vuln,CWE-601,O,The 'return' query parameter is taken directly from user input and used to build a redirect URL without validating it belongs to a trusted domain.
1155,,CVE-2024-21641,CWE-601,2024-01-05T21:15Z,PHP,safe,safe,,O,NONE,parse_fail,,X,
1156,,CVE-2024-21633,CWE-22,2024-01-03T17:15Z,Java,vuln,vuln,CWE-22,O,"The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory, but the product does not properly neu",vuln,CWE-22,O,"File paths from unknownFileInfo/zip entries rely on sanitizeUnknownFile for traversal prevention; if insufficiently validated, malicious archive entries could write outside intended directory."
1157,,CVE-2024-21633,CWE-22,2024-01-03T17:15Z,Java,safe,safe,,O,NONE,vuln,CWE-22,X,"APK resource file paths (e.g., unknownFileInfo keys, res.getFilePath()) are extracted from untrusted archive entries and used to construct output file paths, relying on sanitizeFilepath/detectPossible"
1158,,CVE-2023-37480,CWE-400,2023-07-18T19:15Z,Python,safe,safe,,O,NONE,vuln,CWE-409,X,"The check only limits individual uncompressed file size but doesn't limit total entry count or aggregate decompressed size, allowing many files each under the limit to still exhaust resources."
1159,,CVE-2023-37481,CWE-400,2023-07-18T19:15Z,Python,vuln,safe,,X,NONE,safe,,X,Code only imports a zip verification utility twice; no actual vulnerable logic is present in this snippet.
1160,,CVE-2023-37481,CWE-400,2023-07-18T19:15Z,Python,safe,safe,,O,NONE,vuln,CWE-20,X,
1161,,CVE-2023-41319,CWE-693,2023-09-06T18:15Z,Python,safe,vuln,CWE-94,X,"The product constructs all or part of a code segment using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could mod",vuln,CWE-94,X,Custom connector loader processes uploaded functions.py/config allowing arbitrary code execution if template source isn't trusted or sanitized.
1162,,CVE-2023-47114,CWE-79,2023-11-08T22:15Z,Python,vuln,vuln,CWE-79,O,The manipulation leads to cross site scripting.,vuln,CWE-94,O,"Jinja2 Environment lacks autoescape configuration, and if report_data contains user-controlled template syntax, it could lead to SSTI/XSS."
1163,,CVE-2023-47114,CWE-79,2023-11-08T22:15Z,Python,safe,safe,,O,NONE,safe,,O,"autoescape=True is enabled in the Jinja2 Environment, which mitigates HTML injection/XSS by escaping rendered template data."
1164,,CVE-2023-52079,CWE-674,2023-12-28T16:16Z,JavaScript,vuln,vuln,CWE-1321,O,The package object.assign before 3.1.1 are vulnerable to Prototype Pollution via the assign function.,vuln,CWE-129,O,"Input from read() is converted to strings without validating content/length, and code after return is unreachable, indicating logic errors that could enable downstream injection or unvalidated data us"
1165,,CVE-2023-52079,CWE-674,2023-12-28T16:16Z,JavaScript,safe,safe,,O,NONE,vuln,CWE-20,X,"asSafeString only validates string/number types but doesn't sanitize content, potentially allowing injection if downstream code trusts these values as safe for contexts like HTML/SQL."
1166,,CVE-2024-24571,CWE-80,2024-01-31T23:15Z,PHP,vuln,vuln,CWE-89,O,The manipulation leads to sql injection.,vuln,CWE-863,O,"Authorization check logic combines conditions ambiguously, potentially allowing unauthorized user_id modifications when user_login is not set."
1167,,CVE-2024-24571,CWE-80,2024-01-31T23:15Z,PHP,safe,safe,,O,NONE,vuln,CWE-89,X,"Code shows partial fixes for authenticated SQL injection, mass assignment privilege escalation, and XSS, but the presence of raw $search_sql and user-controlled variables suggests incomplete sanitizat"
1168,,CVE-2023-37473,CWE-74,2023-07-14T21:15Z,PHP,vuln,vuln,CWE-89,O,"The product constructs all or part of an SQL command using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could mod",safe,,X,"Code snippet only contains docblock annotations and a callable check, with no actual logic to assess for vulnerabilities."
1169,,CVE-2023-37473,CWE-74,2023-07-14T21:15Z,PHP,safe,safe,,O,NONE,vuln,CWE-94,X,Passing user-controlled strings as $specification could invoke arbitrary functions like 'system' if is_callable() checks aren't strictly validated against object type.
1170,,CVE-2023-44383,CWE-79,2023-11-29T20:15Z,PHP,safe,safe,,O,NONE,safe,,O,"This is a configuration comment/flag enabling SVG sanitization, not exploitable code itself."
1171,,CVE-2023-50713,CWE-1220,2023-12-14T19:15Z,TypeScript,vuln,safe,,X,NONE,safe,,X,Token scope creation is properly validated against the user's own scopes before allowing token creation.
1172,,CVE-2023-50713,CWE-1220,2023-12-14T19:15Z,TypeScript,safe,safe,,O,NONE,vuln,CWE-269,X,"canCreatePAT relies on caller-supplied userScopes/context.scopes without independent verification against the authenticated user's actual granted scopes, risking privilege escalation if context is man"
1173,,CVE-2023-5323,CWE-79,2023-10-01T01:15Z,PHP,vuln,safe,,X,NONE,vuln,CWE-79,O,"Blacklist regex-based filtering of event handler attributes is easily bypassed (e.g., unusual whitespace, encoding, or unlisted event names), allowing XSS payloads to slip through."
1174,,CVE-2023-5323,CWE-79,2023-10-01T01:15Z,PHP,safe,safe,,O,NONE,vuln,CWE-79,X,"Blacklist-based regex filtering of event handler attributes is easily bypassed (e.g., unknown attributes, encoding, whitespace variants), providing incomplete XSS protection."
1175,,CVE-2023-46746,CWE-918,2023-12-01T22:15Z,TypeScript,vuln,safe,,X,NONE,vuln,CWE-918,O,"SSRF protection (safeTrackedFetch/hostname guard) only applies when isCloud() is true and team is in fetchHostnameGuardTeams, leaving self-hosted or non-guarded teams' webhook/plugin fetch calls vulne"
1176,,CVE-2023-46746,CWE-918,2023-12-01T22:15Z,TypeScript,safe,safe,,O,NONE,vuln,CWE-918,X,"SSRF protection can be bypassed by setting NODE_ENV to any string containing 'functional-tests' (e.g., 'production-functional-tests'), disabling URL safety checks in production."
1177,,CVE-2023-44487,CWE-400,2023-10-10T14:15Z,Java,vuln,safe,,X,NONE,safe,,X,This is a test file exercising DoS-protection logic (empty data frame flooding); no vulnerability present in this code itself.
1178,,CVE-2023-50245,CWE-120,2023-12-11T23:15Z,C++,vuln,vuln,CWE-416,O,"The product reuses or references memory after it has been freed. At some point afterward, the memory may be allocated again and saved in another pointer, while the original pointer references a locati",vuln,CWE-190,O,"m_width and m_height are used unchecked in multiplications for buffer sizing (new float[4*m_width*m_height]), risking overflow and undersized heap allocations leading to memory corruption."
1179,,CVE-2023-50245,CWE-120,2023-12-11T23:15Z,C++,safe,safe,,O,NONE,vuln,CWE-190,X,"The overflow check computes partial_size in uint64_t, but the actual resize call ""4 * m_width * m_height"" is performed using 32-bit int arithmetic, allowing overflow to bypass the check and allocate a"
1180,,CVE-2023-37902,CWE-252,2023-07-25T21:15Z,Python,vuln,vuln,CWE-670,O,"The code contains a control flow path that does not reflect the algorithm that the path is intended to implement, leading to incorrect behavior any time this path is navigated.",vuln,CWE-252,O,"The staticcall result (success flag) to the ecrecover precompile is popped without verification, so failures produce silent zero output instead of reverting."
1181,,CVE-2023-37902,CWE-252,2023-07-25T21:15Z,Python,safe,safe,,O,NONE,vuln,CWE-252,X,"ecrecover staticcall result is not checked for success, and invalid signatures (e.g., v=0) silently return zero/garbage address instead of reverting, risking authentication bypass if caller assumes va"
1182,,CVE-2023-42441,CWE-667,2023-09-18T21:16Z,Python,vuln,safe,,X,NONE,safe,,X,"Code defines identifier validation and reserved keyword checks; no injection, unsafe operation, or exploitable flaw is present."
